Z      N      A      Energy_new(MeV)     Energy_old(MeV)     Energy_diff(MeV)    beta2_new    beta2_old    beta3_new    fileID    
30     58     88     -692.744406         -692.704793         -0.039613           0.156781     0.155644     0.000947     6132      
30     60     90     -694.573984         -694.552486         -0.021498           0.146129     0.143582     0.000764     6177      
30     62     92     -696.121907         -696.111755         -0.010152           -0.174351    -0.173148    -3.2e-05     6290      
30     64     94     -697.051003         -697.050659         -0.000344           -0.174279    -0.174279    0.000537     6338      
30     66     96     -697.41027          -697.386784         -0.023486           0.266183     0.261730     0.00065      6448      
30     68     98     -697.693693         -697.672817         -0.020876           0.256806     0.256408     0.000137     6519      
30     70     100    -697.471152         -697.470995         -0.000157           0.237702     0.237701     0.000256     6593      
30     72     102    -696.987128         -696.986968         -0.00016            0.212635     0.212635     -0.000112    6668      
30     74     104    -696.13926          -696.139153         -0.000107           0.188366     0.188363     -0.000141    6743      
30     76     106    -694.795118         -694.794997         -0.000121           0.159882     0.159884     -0.00016     6818      
30     78     108    -692.880003         -692.879307         -0.000696           0.154581     0.152979     -6e-06       6864      
30     80     110    -690.312468         -690.236904         -0.075564           0.166673     0.158946     8.2e-05      6925      
30     82     112    -687.076256         -686.89036          -0.185896           0.176531     0.163407     7.5e-05      7019      
30     84     114    -683.238705         -682.949972         -0.288733           0.17141      0.155680     0.000346     7079      
32     22     54     -381.186742         -381.171056         -0.015686           0.0          -0.000002    0.0          7133      
32     24     56     -419.402935         -419.389556         -0.013379           0.12856      0.128548     -0.00016     7268      
32     26     58     -455.973973         -455.960455         -0.013518           0.143518     0.143690     -4.7e-05     7329      
32     28     60     -489.452039         -489.442621         -0.009418           0.0          -0.000003    -0.0         7358      
32     30     62     -517.985662         -517.964164         -0.021498           0.154555     0.154448     -7.7e-05     7435      
32     32     64     -543.943847         -543.923689         -0.020158           0.18724      0.187120     0.002524     7526      
32     34     66     -568.046067         -568.040433         -0.005634           -0.205101    -0.205214    0.000191     7597      
32     36     68     -589.50805          -589.493797         -0.014253           -0.187489    -0.186586    -0.000208    7696      
32     38     70     -609.442378         -609.421837         -0.020541           -0.160577    -0.159206    2e-05        7772      
32     40     72     -628.422955         -628.420017         -0.002938           0.0          0.000000     -0.0         7808      
32     42     74     -645.119756         -645.07928          -0.040476           -0.00137     -0.000001    -4e-06       7877      
32     44     76     -661.70967          -661.672795         -0.036875           0.141642     0.142011     0.000366     7980      
32     46     78     -677.272148         -677.237471         -0.034677           0.163722     0.161659     0.020768     8083      
32     48     80     -690.623616         -690.577953         -0.045663           0.140548     0.141166     0.000959     8145      
32     50     82     -701.89821          -701.848117         -0.050093           0.099843     0.099271     -5e-06       8250      
32     52     84     -710.763878         -710.71762          -0.046258           0.139461     0.139739     0.001831     8277      
32     54     86     -718.114897         -718.058303         -0.056594           0.174587     0.174737     0.001366     8369      
32     56     88     -724.137049         -724.09738          -0.039669           0.194635     0.194697     0.000658     8459      
32     58     90     -728.548753         -728.489288         -0.059465           0.197495     0.197143     -2.9e-05     8548      
32     60     92     -732.469008         -732.441491         -0.027517           -0.210452    -0.209883    8.3e-05      8613      
