Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
92     190    282    -1950.030958            -0.000742      0.0            8200      YES            
92     198    290    -1955.344718            0.100318       0.0            8223      YES            
92     200    292    -1956.908744            0.174858       0.0            8245      YES            
92     202    294    -1958.929586            0.195571       0.0            8265      YES            
92     204    296    -1960.542787            0.20796        0.0            8289      YES            
92     206    298    -1961.790967            0.214355       0.0            8310      YES            
92     208    300    -1962.65748             0.218381       0.0            8331      YES            
92     210    302    -1963.313429            0.221083       0.0            8351      YES            
92     212    304    -1963.739853            0.223886       0.0            8372      YES            
92     214    306    -1963.961191            0.225022       0.0            8393      YES            
92     216    308    -1963.919526            0.223466       0.0            8414      YES            
92     218    310    -1963.589243            0.218371       0.0            8435      YES            
92     220    312    -1963.513563            -0.0           0.0            8453      YES            
92     222    314    -1963.540998            0.0            0.0            8474      YES            
92     224    316    -1963.402374            -0.003851      0.0            8493      YES            
92     226    318    -1962.847687            -0.003698      0.0            8514      YES            
92     228    320    -1961.720105            -0.004459      0.0            8535      YES            
92     230    322    -1960.10595             0.0            0.0            8558      YES            
92     232    324    -1958.709569            0.081277       0.0            8581      YES            
92     234    326    -1957.864451            -0.112268      0.0            8597      YES            
92     236    328    -1956.967848            -0.110952      0.0            8618      YES            
92     238    330    -1955.952633            -0.107356      0.0            8639      YES            
94     116    210    -1570.819922            0.16458        0.0            8666      YES            
94     118    212    -1592.459419            -0.140323      0.0            8682      YES            
94     120    214    -1613.644359            -0.102998      0.0            8703      YES            
94     122    216    -1634.24644             -0.044723      0.0            8725      YES            
94     124    218    -1654.692944            0.0            0.0            8747      YES            
94     126    220    -1673.489813            0.0            0.0            8768      YES            
94     128    222    -1687.572897            0.0            0.0            8789      YES            
94     138    232    -1760.501898            0.246023       0.0            8813      YES            
94     140    234    -1774.520429            0.253879       0.0            8834      YES            
94     142    236    -1787.770597            0.260654       0.0            8855      YES            
94     144    238    -1800.418735            0.26671        0.0            8876      YES            
94     146    240    -1812.447545            0.271105       0.0            8897      YES            
94     148    242    -1823.783448            0.272385       0.0            8918      YES            
94     150    244    -1834.442339            0.270721       0.0            8939      YES            
94     152    246    -1844.39941             0.266301       0.0            8960      YES            
94     154    248    -1853.788042            0.259923       0.0            8981      YES            
94     156    250    -1862.82961             0.252381       0.0            9002      YES            
94     158    252    -1871.644201            0.243168       0.0            9023      YES            
94     160    254    -1880.114802            0.228704       0.0            9044      YES            
94     162    256    -1888.329824            0.207805       0.0            9065      YES            
94     164    258    -1896.401119            0.189079       0.0            9086      YES            
94     166    260    -1904.113929            0.173259       0.0            9106      YES            
94     168    262    -1911.918802            -0.139792      0.0            9123      YES            
94     170    264    -1920.03843             -0.125589      0.0            9144      YES            
94     172    266    -1927.77068             -0.110074      0.0            9165      YES            
94     174    268    -1935.120969            -0.093555      0.0            9186      YES            
94     176    270    -1942.148511            -0.074293      0.0            9207      YES            
94     178    272    -1948.963314            -0.044217      0.0            9229      YES            
94     180    274    -1955.70282             -0.001178      0.0            9250      YES            
94     182    276    -1962.453534            -0.00035       0.0            9271      YES            
94     184    278    -1968.087609            0.0            0.0            9293      YES            
94     186    280    -1970.666492            -0.000289      0.0            9313      YES            
94     200    294    -1985.792884            0.193178       0.0            9338      YES            
94     202    296    -1988.507956            0.209038       0.0            9359      YES            
