Z      N      A      Binding_Energy_(MeV)    Q20_total (b)  beta3_total    fileID    Convergence    
106    172    278    -2007.164051            25.326303      0.0            5626      YES            
106    182    288    -2058.384321            -5.528961      0.0            5634      YES            
106    184    290    -2067.789261            0.046959       0.0            5651      YES            
106    186    292    -2074.662235            0.088019       0.0            5668      YES            
106    188    294    -2082.193112            -29.024627     0.0            5681      YES            
106    190    296    -2089.629606            -30.358535     0.0            5698      YES            
106    192    298    -2096.788691            -31.788611     0.0            5715      YES            
106    194    300    -2103.714121            -33.529473     0.0            5732      YES            
106    196    302    -2110.745971            -40.096708     0.0            5749      YES            
106    238    344    -2211.294623            39.007116      0.0            5777      YES            
106    254    360    -2221.722777            -12.554215     0.0            5786      YES            
106    256    362    -2222.422222            0.266987       0.0            5803      YES            
106    258    364    -2223.368152            0.267614       0.0            5821      YES            
106    260    366    -2222.610085            0.492959       0.0            5838      YES            
106    262    368    -2221.079837            2.235826       0.0            5855      YES            
106    264    370    -2219.929917            11.937572      0.0            5877      YES            
108    154    262    -1895.902876            32.766605      0.0            5899      YES            
108    156    264    -1911.607513            32.725601      0.0            5916      YES            
108    158    266    -1927.177059            32.633598      0.0            5933      YES            
108    164    272    -1969.482469            30.598118      0.0            5950      YES            
108    166    274    -1981.605335            29.624036      0.0            5967      YES            
108    168    276    -1993.363452            28.545567      0.0            5984      YES            
108    170    278    -2004.859993            27.428031      0.0            6000      YES            
108    172    280    -2015.888698            26.391787      0.0            6011      YES            
108    180    288    -2059.646949            -10.638872     0.0            6023      YES            
108    182    290    -2069.655567            -4.883623      0.0            6043      YES            
108    184    292    -2079.651829            0.04262        0.0            6059      YES            
108    186    294    -2087.090481            0.077117       0.0            6076      YES            
108    188    296    -2095.100939            -29.265884     0.0            6090      YES            
108    190    298    -2103.121176            -30.602088     0.0            6107      YES            
108    192    300    -2110.871236            -31.994565     0.0            6124      YES            
108    194    302    -2118.403211            -33.501856     0.0            6140      YES            
108    196    304    -2125.698176            -35.184293     0.0            6157      YES            
108    198    306    -2132.791304            -37.390478     0.0            6175      YES            
108    252    360    -2249.695376            -16.365612     0.0            6194      YES            
108    254    362    -2250.789775            -11.623306     0.0            6212      YES            
108    256    364    -2251.960595            0.235451       0.0            6229      YES            
108    258    366    -2253.172141            0.202089       0.0            6246      YES            
108    260    368    -2252.786353            0.3851         0.0            6263      YES            
108    262    370    -2251.629507            -1.564018      0.0            6285      YES            
108    264    372    -2250.614084            8.796568       0.0            6302      YES            
108    266    374    -2250.160766            -71.281313     0.0            6309      YES            
108    268    376    -2250.232791            -72.503686     0.0            6326      YES            
110    152    262    -1876.804392            31.871759      0.0            6358      YES            
110    154    264    -1893.904472            31.942219      0.0            6375      YES            
110    156    266    -1910.495916            31.96517       0.0            6392      YES            
110    158    268    -1926.940388            31.939114      0.0            6409      YES            
110    160    270    -1943.05425             31.653613      0.0            6426      YES            
110    164    274    -1972.388439            30.046775      0.0            6443      YES            
110    166    276    -1985.472905            29.141926      0.0            6460      YES            
110    168    278    -1998.094114            28.164254      0.0            6476      YES            
110    170    280    -2010.462441            27.046316      0.0            6492      YES            
110    186    296    -2098.454415            0.061374       0.0            6501      YES            
110    190    300    -2114.963015            -30.509045     0.0            6515      YES            
110    192    302    -2123.252063            -31.900623     0.0            6532      YES            
110    194    304    -2131.314617            -33.361157     0.0            6549      YES            
110    196    306    -2139.14105             -34.9324       0.0            6566      YES            
110    198    308    -2146.788963            -59.274589     0.0            6580      YES            
110    200    310    -2154.202544            -38.484044     0.0            6600      YES            
110    254    364    -2278.813599            -10.028131     0.0            6620      YES            
110    260    370    -2281.996393            0.2568         0.0            6637      YES            
110    262    372    -2281.227346            0.746827       0.0            6654      YES            
110    264    374    -2280.476837            4.722182       0.0            6671      YES            
110    266    376    -2280.029041            -72.455338     0.0            6684      YES            
110    268    378    -2280.436516            -73.876319     0.0            6700      YES            
110    270    380    -2280.710004            -74.901917     0.0            6717      YES            
112    152    264    -1872.73979             30.459202      0.0            6749      YES            
112    154    266    -1890.678589            30.660216      0.0            6766      YES            
112    156    268    -1908.143396            30.876183      0.0            6783      YES            
112    158    270    -1925.480902            31.051739      0.0            6800      YES            
112    160    272    -1942.566995            30.941765      0.0            6817      YES            
112    164    276    -1973.995175            29.560844      0.0            6834      YES            
112    188    300    -2116.576516            0.122823       0.0            6841      YES            
112    190    302    -2125.267558            -29.896907     0.0            6855      YES            
112    192    304    -2134.060262            -31.270325     0.0            6872      YES            
112    194    306    -2142.997343            -57.866312     0.0            6886      YES            
112    196    308    -2151.454686            28.014715      0.0            6914      YES            
112    198    310    -2159.185415            -37.13486      0.0            6923      YES            
112    200    312    -2167.213695            -39.218987     0.0            6940      YES            
112    202    314    -2175.203184            -55.484845     0.0            6955      YES            
112    262    374    -2309.850036            0.366164       0.0            6977      YES            
112    264    376    -2309.41753             1.02357        0.0            6994      YES            
112    266    378    -2309.02247             8.774305       0.0            7011      YES            
112    268    380    -2309.330712            -77.704553     0.0            7023      YES            
112    270    382    -2309.921222            -78.470259     0.0            7040      YES            
112    272    384    -2310.346474            -79.23707      0.0            7057      YES            
114    156    270    -1904.790256            29.136738      0.0            7089      YES            
114    162    276    -1958.18262             29.201936      0.0            7105      YES            
114    164    278    -1974.203549            28.506461      0.0            7122      YES            
114    190    304    -2134.383811            -0.229621      0.0            7136      YES            
114    192    306    -2143.747693            -57.562206     0.0            7141      YES            
114    194    308    -2152.693503            -31.236264     0.0            7161      YES            
114    196    310    -2161.861166            20.647672      0.0            7187      YES            
114    202    316    -2187.530821            -42.035288     0.0            7195      YES            
114    204    318    -2195.781404            -43.70088      0.0            7212      YES            
114    264    378    -2337.238147            0.488723       0.0            7232      YES            
114    266    380    -2337.171899            1.34974        0.0            7249      YES            
114    268    382    -2337.286775            -81.814235     0.0            7261      YES            
114    270    384    -2338.206165            -82.490414     0.0            7278      YES            
114    272    386    -2338.974607            -83.234749     0.0            7295      YES            
114    274    388    -2339.596453            -84.077395     0.0            7312      YES            
114    278    392    -2344.821609            89.285155      0.0            7341      YES            
114    282    396    -2344.836236            89.675994      0.0            7360      YES            
114    284    398    -2344.347912            90.189212      0.0            7378      YES            
114    286    400    -2343.985434            63.58735       0.0            7391      YES            
114    288    402    -2344.150684            61.905729      0.0            7405      YES            
114    290    404    -2344.228719            61.486217      0.0            7422      YES            
114    292    406    -2344.112898            61.412376      0.0            7439      YES            
114    294    408    -2343.73608             61.475832      0.0            7456      YES            
114    296    410    -2343.079234            61.591574      0.0            7473      YES            
116    160    276    -1937.813885            27.456544      0.0            7496      YES            
116    190    306    -2142.471447            -5.054787      0.0            7502      YES            
116    192    308    -2152.422579            -58.779884     0.0            7515      YES            
116    194    310    -2161.896946            -22.560059     0.0            7535      YES            
116    196    312    -2171.313648            -23.609316     0.0            7553      YES            
116    198    314    -2180.904283            20.696209      0.0            7575      YES            
116    202    318    -2198.634328            -42.902741     0.0            7585      YES            
116    264    380    -2363.340978            0.558036       0.0            7606      YES            
116    266    382    -2363.744426            1.688222       0.0            7623      YES            
116    268    384    -2364.334144            -85.630038     0.0            7635      YES            
116    270    386    -2365.569698            -86.363637     0.0            7652      YES            
116    272    388    -2366.672804            -86.88382      0.0            7669      YES            
116    274    390    -2367.653516            -87.40126      0.0            7686      YES            
116    276    392    -2368.511764            -88.021605     0.0            7703      YES            
116    284    400    -2373.615307            90.719103      0.0            7735      YES            
116    286    402    -2373.374357            91.270936      0.0            7752      YES            
116    288    404    -2373.589014            63.860395      0.0            7765      YES            
116    290    406    -2373.949149            62.37354       0.0            7782      YES            
116    292    408    -2374.187091            61.570981      0.0            7796      YES            
116    294    410    -2374.216227            61.36782       0.0            7813      YES            
116    296    412    -2373.995808            61.334652      0.0            7830      YES            
116    298    414    -2373.543361            61.379806      0.0            7847      YES            
116    300    416    -2372.888154            61.343891      0.0            7864      YES            
118    162    280    -1951.663989            25.717669      0.0            7887      YES            
118    188    306    -2139.143719            0.287521       0.0            7895      YES            
118    190    308    -2149.002158            -6.87804       0.0            7910      YES            
118    192    310    -2159.451411            -19.864879     0.0            7926      YES            
118    194    312    -2169.70152             -21.54026      0.0            7943      YES            
118    196    314    -2179.690109            -22.730701     0.0            7964      YES            
118    198    316    -2189.466539            -23.67666      0.0            7981      YES            
118    200    318    -2199.022848            -24.358609     0.0            7995      YES            
118    264    382    -2388.033798            0.556922       0.0            8014      YES            
118    266    384    -2388.910936            1.781424       0.0            8031      YES            
118    268    386    -2389.742458            5.080545       0.0            8053      YES            
118    270    388    -2390.683675            9.771236       0.0            8070      YES            
