 Nrows 
   6834 
    Z     N          Q20                 Q30           beta2       beta3
    54    74     12.4024780968               0.0        0.35         0.0 
    54    74     14.1742606821               0.0         0.4         0.0 
    54    88    -16.8512080387               0.0        -0.4         0.0 
    54    88    -14.7448070339               0.0       -0.35         0.0 
    54    88     -12.638406029               0.0        -0.3         0.0 
    54    88    -10.5320050242               0.0       -0.25         0.0 
    54    88     -8.4256040194               0.0        -0.2         0.0 
    54    88     -6.3192030145               0.0       -0.15         0.0 
    54    88     -4.2128020097               0.0        -0.1         0.0 
    54    88     -2.1064010048               0.0       -0.05         0.0 
    54    88              -0.0               0.0        -0.0         0.0 
    54    88      2.1064010048               0.0        0.05         0.0 
    54    88      4.2128020097               0.0         0.1         0.0 
    54    88      6.3192030145               0.0        0.15         0.0 
    54    88      8.4256040194               0.0         0.2         0.0 
    54    88     10.5320050242               0.0        0.25         0.0 
    54    88      12.638406029               0.0         0.3         0.0 
    54    88     14.7448070339               0.0        0.35         0.0 
    54    88     16.8512080387               0.0         0.4         0.0 
    54    90    -17.2486305378               0.0        -0.4         0.0 
    54    90    -15.0925517206               0.0       -0.35         0.0 
    54    90    -12.9364729033               0.0        -0.3         0.0 
    54    90    -10.7803940861               0.0       -0.25         0.0 
    54    90     -8.6243152689               0.0        -0.2         0.0 
    54    90     -6.4682364517               0.0       -0.15         0.0 
    54    90     -4.3121576344               0.0        -0.1         0.0 
    54    90     -2.1560788172               0.0       -0.05         0.0 
    54    90              -0.0               0.0        -0.0         0.0 
    54    90      2.1560788172               0.0        0.05         0.0 
    54    90      4.3121576344               0.0         0.1         0.0 
    54    90      6.4682364517               0.0        0.15         0.0 
    54    90      8.6243152689               0.0         0.2         0.0 
    54    90     10.7803940861               0.0        0.25         0.0 
    54    90     12.9364729033               0.0         0.3         0.0 
    54    90     15.0925517206               0.0        0.35         0.0 
    54    90     17.2486305378               0.0         0.4         0.0 
    56    54    -11.0104467674               0.0        -0.4         0.0 
    56    54     -9.6341409215               0.0       -0.35         0.0 
    56    54     -8.2578350755               0.0        -0.3         0.0 
    56    54     -6.8815292296               0.0       -0.25         0.0 
    56    54     -5.5052233837               0.0        -0.2         0.0 
    56    54     -4.1289175378               0.0       -0.15         0.0 
    56    54     -2.7526116918               0.0        -0.1         0.0 
    56    54     -1.3763058459               0.0       -0.05         0.0 
    56    54              -0.0               0.0        -0.0         0.0 
    56    54      1.3763058459               0.0        0.05         0.0 
    56    54      2.7526116918               0.0         0.1         0.0 
    56    54      4.1289175378               0.0        0.15         0.0 
    56    54      5.5052233837               0.0         0.2         0.0 
    56    54      6.8815292296               0.0        0.25         0.0 
    56    54      8.2578350755               0.0         0.3         0.0 
    56    54      9.6341409215               0.0        0.35         0.0 
    56    54     11.0104467674               0.0         0.4         0.0 
    56    56    -11.3461147295               0.0        -0.4         0.0 
    56    56     -9.9278503883               0.0       -0.35         0.0 
    56    56     -8.5095860471               0.0        -0.3         0.0 
    56    56     -7.0913217059               0.0       -0.25         0.0 
    56    56     -5.6730573648               0.0        -0.2         0.0 
    56    56     -4.2547930236               0.0       -0.15         0.0 
    56    56     -2.8365286824               0.0        -0.1         0.0 
    56    56     -1.4182643412               0.0       -0.05         0.0 
    56    56              -0.0               0.0        -0.0         0.0 
    56    56      1.4182643412               0.0        0.05         0.0 
    56    56      2.8365286824               0.0         0.1         0.0 
    56    56      4.2547930236               0.0        0.15         0.0 
    56    56      5.6730573648               0.0         0.2         0.0 
    56    56      7.0913217059               0.0        0.25         0.0 
    56    56      8.5095860471               0.0         0.3         0.0 
    56    56      9.9278503883               0.0        0.35         0.0 
    56    56     11.3461147295               0.0         0.4         0.0 
    56    58    -11.6858027628               0.0        -0.4         0.0 
    56    58    -10.2250774174               0.0       -0.35         0.0 
    56    58     -8.7643520721               0.0        -0.3         0.0 
    56    58     -7.3036267267               0.0       -0.25         0.0 
    56    58     -5.8429013814               0.0        -0.2         0.0 
    56    58      -4.382176036               0.0       -0.15         0.0 
    56    58     -2.9214506907               0.0        -0.1         0.0 
    56    58     -1.4607253453               0.0       -0.05         0.0 
    56    58              -0.0               0.0        -0.0         0.0 
    56    58      1.4607253453               0.0        0.05         0.0 
    56    58      2.9214506907               0.0         0.1         0.0 
    56    58       4.382176036               0.0        0.15         0.0 
    56    58      5.8429013814               0.0         0.2         0.0 
    56    58      7.3036267267               0.0        0.25         0.0 
    56    58      8.7643520721               0.0         0.3         0.0 
    56    58     10.2250774174               0.0        0.35         0.0 
    56    58     11.6858027628               0.0         0.4         0.0 
    56    86    -16.8512080387               0.0        -0.4         0.0 
    56    86    -14.7448070339               0.0       -0.35         0.0 
    56    86     -12.638406029               0.0        -0.3         0.0 
    56    86    -10.5320050242               0.0       -0.25         0.0 
    56    86     -8.4256040194               0.0        -0.2         0.0 
    56    86     -6.3192030145               0.0       -0.15         0.0 
    56    86     -4.2128020097               0.0        -0.1         0.0 
    56    86     -2.1064010048               0.0       -0.05         0.0 
    56    86              -0.0               0.0        -0.0         0.0 
    56    86      2.1064010048               0.0        0.05         0.0 
    56    86      4.2128020097               0.0         0.1         0.0 
    56    86      6.3192030145               0.0        0.15         0.0 
    56    86      8.4256040194               0.0         0.2         0.0 
    56    86     10.5320050242               0.0        0.25         0.0 
    56    86      12.638406029               0.0         0.3         0.0 
    56    86     14.7448070339               0.0        0.35         0.0 
    56    86     16.8512080387               0.0         0.4         0.0 
    56    88    -17.2486305378               0.0        -0.4         0.0 
    56    88    -15.0925517206               0.0       -0.35         0.0 
    56    88    -12.9364729033               0.0        -0.3         0.0 
    56    88    -10.7803940861               0.0       -0.25         0.0 
    56    88     -8.6243152689               0.0        -0.2         0.0 
    56    88     -6.4682364517               0.0       -0.15         0.0 
    56    88     -4.3121576344               0.0        -0.1         0.0 
    56    88     -2.1560788172               0.0       -0.05         0.0 
    56    88              -0.0               0.0        -0.0         0.0 
    56    88      2.1560788172               0.0        0.05         0.0 
    56    88      4.3121576344               0.0         0.1         0.0 
    56    88      6.4682364517               0.0        0.15         0.0 
    56    88      8.6243152689               0.0         0.2         0.0 
    56    88     10.7803940861               0.0        0.25         0.0 
    56    88     12.9364729033               0.0         0.3         0.0 
    56    88     15.0925517206               0.0        0.35         0.0 
    56    88     17.2486305378               0.0         0.4         0.0 
    56    90    -17.6497500434               0.0        -0.4         0.0 
    56    90     -15.443531288               0.0       -0.35         0.0 
    56    90    -13.2373125326               0.0        -0.3         0.0 
    56    90    -11.0310937771               0.0       -0.25         0.0 
    56    90     -8.8248750217               0.0        -0.2         0.0 
    56    90     -6.6186562663               0.0       -0.15         0.0 
    56    90     -4.4124375109               0.0        -0.1         0.0 
    56    90     -2.2062187554               0.0       -0.05         0.0 
    56    90              -0.0               0.0        -0.0         0.0 
    56    90      2.2062187554               0.0        0.05         0.0 
    56    90      4.4124375109               0.0         0.1         0.0 
    56    90      6.6186562663               0.0        0.15         0.0 
    56    90      8.8248750217               0.0         0.2         0.0 
    56    90     11.0310937771               0.0        0.25         0.0 
    56    90     13.2373125326               0.0         0.3         0.0 
    56    90      15.443531288               0.0        0.35         0.0 
    56    90     17.6497500434               0.0         0.4         0.0 
    58    54    -11.3461147295               0.0        -0.4         0.0 
    58    54     -9.9278503883               0.0       -0.35         0.0 
    58    54     -8.5095860471               0.0        -0.3         0.0 
    58    54     -7.0913217059               0.0       -0.25         0.0 
    58    54     -5.6730573648               0.0        -0.2         0.0 
    58    54     -4.2547930236               0.0       -0.15         0.0 
    58    54     -2.8365286824               0.0        -0.1         0.0 
    58    54     -1.4182643412               0.0       -0.05         0.0 
    58    54              -0.0               0.0        -0.0         0.0 
    58    54      1.4182643412               0.0        0.05         0.0 
    58    54      2.8365286824               0.0         0.1         0.0 
    58    54      4.2547930236               0.0        0.15         0.0 
    58    54      5.6730573648               0.0         0.2         0.0 
    58    54      7.0913217059               0.0        0.25         0.0 
    58    54      8.5095860471               0.0         0.3         0.0 
    58    54      9.9278503883               0.0        0.35         0.0 
    58    54     11.3461147295               0.0         0.4         0.0 
    58    56    -11.6858027628               0.0        -0.4         0.0 
    58    56    -10.2250774174               0.0       -0.35         0.0 
    58    56     -8.7643520721               0.0        -0.3         0.0 
    58    56     -7.3036267267               0.0       -0.25         0.0 
    58    56     -5.8429013814               0.0        -0.2         0.0 
    58    56      -4.382176036               0.0       -0.15         0.0 
    58    56     -2.9214506907               0.0        -0.1         0.0 
