 Nrows 
   917 
    Z     N          Q20                 Q30           beta2       beta3
    90   134     45.0270861434               0.0         0.5         0.0 
    90   136      -45.69912428               0.0        -0.5         0.0 
    90   136     -41.129211852               0.0       -0.45         0.0 
    90   136      41.129211852               0.0        0.45         0.0 
    90   136       45.69912428               0.0         0.5         0.0 
    90   138    -46.3751389967               0.0        -0.5         0.0 
    90   138     -41.737625097               0.0       -0.45         0.0 
    90   138      41.737625097               0.0        0.45         0.0 
    90   138     46.3751389967               0.0         0.5         0.0 
    90   156    -52.6363368802               0.0        -0.5         0.0 
    90   156    -47.3727031922               0.0       -0.45         0.0 
    90   156     47.3727031922               0.0        0.45         0.0 
    90   156     52.6363368802               0.0         0.5         0.0 
    90   158    -53.3514975072               0.0        -0.5         0.0 
    90   158    -48.0163477564               0.0       -0.45         0.0 
    90   158     48.0163477564               0.0        0.45         0.0 
    90   158     53.3514975072               0.0         0.5         0.0 
    90   194     -66.874063419               0.0        -0.5         0.0 
    90   194    -60.1866570771               0.0       -0.45         0.0 
    90   194     60.1866570771               0.0        0.45         0.0 
    90   194      66.874063419               0.0         0.5         0.0 
    90   196    -67.6608113326               0.0        -0.5         0.0 
    90   196    -60.8947301994               0.0       -0.45         0.0 
    90   196     60.8947301994               0.0        0.45         0.0 
    90   196     67.6608113326               0.0         0.5         0.0 
    90   198    -68.4512356517               0.0        -0.5         0.0 
    90   198    -61.6061120866               0.0       -0.45         0.0 
    90   198     61.6061120866               0.0        0.45         0.0 
    90   198     68.4512356517               0.0         0.5         0.0 
    90   200    -69.2453278462               0.0        -0.5         0.0 
    90   200    -62.3207950616               0.0       -0.45         0.0 
    90   200     62.3207950616               0.0        0.45         0.0 
    90   200     69.2453278462               0.0         0.5         0.0 
    90   202    -70.0430794647               0.0        -0.5         0.0 
    90   202    -63.0387715182               0.0       -0.45         0.0 
    90   202     63.0387715182               0.0        0.45         0.0 
    90   202     70.0430794647               0.0         0.5         0.0 
    92   120    -41.0790363824               0.0        -0.5         0.0 
    92   120    -36.9711327441               0.0       -0.45         0.0 
    92   120     36.9711327441               0.0        0.45         0.0 
    92   120     41.0790363824               0.0         0.5         0.0 
    92   130    -44.3590363873               0.0        -0.5         0.0 
    92   130    -39.9231327485               0.0       -0.45         0.0 
    92   130     39.9231327485               0.0        0.45         0.0 
    92   130     44.3590363873               0.0         0.5         0.0 
    92   132    -45.0270861434               0.0        -0.5         0.0 
    92   132    -40.5243775291               0.0       -0.45         0.0 
    92   132     40.5243775291               0.0        0.45         0.0 
    92   132     45.0270861434               0.0         0.5         0.0 
    92   134      -45.69912428               0.0        -0.5         0.0 
    92   134     -41.129211852               0.0       -0.45         0.0 
    92   134      41.129211852               0.0        0.45         0.0 
    92   134       45.69912428               0.0         0.5         0.0 
    92   136    -46.3751389967               0.0        -0.5         0.0 
    92   136     -41.737625097               0.0       -0.45         0.0 
    92   136      41.737625097               0.0        0.45         0.0 
    92   136     46.3751389967               0.0         0.5         0.0 
    92   160    -54.7933744484               0.0        -0.5         0.0 
    92   160    -49.3140370036               0.0       -0.45         0.0 
    92   160     49.3140370036               0.0        0.45         0.0 
