 Nrows 
   325 
    Z     N          Q20                 Q30           beta2       beta3
   112   278     44.9345560955      1.8823726218    0.198023        0.03 
   112   280     46.8588001236      1.9017285112     0.20475        0.03 
   114   194     16.4510849893      1.1740262748    0.107445        0.03 
   114   196     20.0465754532      1.1893228728    0.129523        0.03 
   114   198     23.4383276266       1.204718478    0.149823        0.03 
   114   268     14.2923512595      1.8059391352    0.065199        0.03 
   114   270      20.338190556      1.8248989962    0.091975        0.03 
   114   272     25.2383550647      1.8439578643    0.113151        0.03 
   114   276     39.8094348522      1.8823726218    0.175437        0.03 
   114   278     44.1211934468      1.9017285112    0.192788        0.03 
   114   280     46.7471584879      1.9211834078    0.202537        0.03 
   116   196     17.2417345982       1.204718478    0.110213        0.03 
   116   272    -74.6759399939      1.8631157395   -0.331923        0.03 
   116   276     37.9843498555      1.9017285112    0.165973        0.03 
   116   278     42.6025393567      1.9211834078     0.18458        0.03 
   116   280     46.0241900945      1.9407373114    0.197729        0.03 
   116   282     48.5679798048      1.9603902221    0.206913        0.03 
   118   278      40.917115488      1.9407373114    0.175788        0.03 
   118   280     44.5219978322      1.9603902221    0.189676        0.03 
   118   282     47.1635218084        1.98014214    0.199258        0.03 
   120   278     39.8910772348      1.9603902221    0.169947        0.03 
   120   280     43.0561404539        1.98014214    0.181905        0.03 
   120   282     45.4459177492      1.9999930649    0.190412        0.03 
