Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
72     92     164        -1319.823447             0.241365             0.234825               0.237663               5.852963                   7.371205                      13.224168                         0.0                             0.0                                0.0                         0.625792                0.638992              5.169751             5.223503               5.199973               5.232588          1271              YES
72     94     166        -1337.937529             0.270643             0.264288               0.267005                6.67401                   8.622873                      15.296883                         0.0                             0.0                                0.0                          0.60566                0.652302              5.198286             5.264305               5.235773               5.260475          1288              YES
72     96     168        -1355.480892              0.30166             0.289913               0.294865               7.516114                    9.83654                      17.352654                         0.0                             0.0                                0.0                         0.586202                0.654862              5.229736             5.305316               5.273057               5.291251          1305              YES
72     130    202        -1548.382595             0.063508             0.050655               0.054925               1.576592                   2.601528                        4.17812                         0.0                             0.0                                0.0                         0.523166                0.765566              5.378352             5.674879               5.570996               5.433143          1319              YES
72     132    204        -1552.952737             0.100338             0.082327               0.088233               2.547994                   4.429732                       6.977726                         0.0                             0.0                                0.0                         0.593775                0.693577               5.39708             5.706429               5.599199               5.451387          1336              YES
72     134    206        -1557.319889             0.139485             0.117975               0.124944               3.630734                   6.557583                      10.188317                         0.0                             0.0                                0.0                         0.636952                0.612124              5.420973             5.739823               5.630433               5.474749          1354              YES
72     136    208        -1561.964593             0.175793             0.153812               0.160849               4.671973                   8.765242                      13.437215                         0.0                             0.0                                0.0                         0.641991                0.556426              5.447945             5.776642               5.665021               5.501164          1371              YES
74     92     166        -1324.607224             0.215683             0.213569               0.214504               5.403275                   6.710408                      12.113684                         0.0                             0.0                                0.0                         0.665959                 0.60616              5.188132             5.225315               5.208772                5.25113          1390              YES
74     94     168        -1343.683109             0.264788             0.261322               0.262832               6.779762                   8.555927                      15.335689                         0.0                             0.0                                0.0                         0.594652                0.657048              5.225159             5.274661               5.252914                5.28742          1406              YES
74     96     170        -1362.380361             0.303574             0.291706               0.296809               7.817224                   9.945787                       17.76301                         0.0                             0.0                                0.0                         0.561958                0.653972              5.260752             5.318312               5.293333               5.322302          1424              YES
74     98     172        -1380.296163             0.317445             0.302479               0.308824               8.239873                  10.676638                      18.916511                         0.0                             0.0                                0.0                         0.555251                0.639672              5.283474             5.351356               5.322257               5.344469          1441              YES
74     130    204        -1572.928982              0.05546              0.04417               0.048013               1.417589                   2.266381                        3.68397                         0.0                             0.0                                0.0                         0.541746                0.741341              5.402516             5.674045               5.577077               5.457583          1455              YES
74     132    206        -1578.200936             0.092438             0.076113                 0.0816               2.420707                     4.0841                       6.504807                         0.0                             0.0                                0.0                         0.607224                 0.66602              5.420318              5.70423               5.603897                5.47492          1472              YES
74     134    208        -1583.263522             0.123493             0.104945               0.111104               3.307064                   5.816015                        9.12308                         0.0                             0.0                                0.0                         0.656059                0.595257               5.44063             5.734514               5.631717               5.494745          1489              YES
74     136    210        -1588.457401             0.155269             0.136697               0.142791               4.244301                   7.773184                      12.017485                         0.0                             0.0                                0.0                          0.66018                0.539365              5.463734             5.767296               5.662184               5.517338          1507              YES
76     96     172        -1367.223608             0.296159             0.288063               0.291608               7.916987                   9.853526                      17.770513                         0.0                             0.0                                0.0                         0.551459                0.649786              5.285826             5.328106               5.309466               5.347457          1526              YES
76     98     174        -1386.081183              0.30681             0.297256               0.301382               8.286014                  10.519003                      18.805017                         0.0                             0.0                                0.0                         0.548513                0.644944              5.306267             5.359566               5.336352                5.36738          1543              YES
76     132    208        -1601.823917             0.072639              0.06133                0.06522               1.961057                   3.270185                       5.231242                         0.0                             0.0                                0.0                         0.630106                0.634551               5.44142              5.70198               5.608179               5.496309          1557              YES
76     134    210        -1607.497232              0.10032             0.087207               0.091663               2.767341                   4.811883                       7.579224                         0.0                             0.0                                0.0                         0.679222                0.571589              5.459286             5.730201                5.63366               5.513719          1574              YES
76     136    212        -1613.170001             0.126301             0.113511               0.117807               3.551653                   6.424461                       9.976113                         0.0                             0.0                                0.0                         0.693333                0.521107               5.47876             5.758993               5.660128               5.532725          1591              YES
76     138    214         -1618.87919             0.150742             0.139351               0.143132               4.311175                   8.091398                      12.402572                         0.0                             0.0                                0.0                          0.68018                0.491636              5.499288             5.790029               5.688477               5.552779          1609              YES
78     90     168        -1307.583447             0.130133             0.136447                0.13351               3.431235                   4.120749                       7.551984                         0.0                             0.0                                0.0                         0.715476                 0.53455              5.205752             5.196528               5.200813               5.269525          1628              YES
78     96     174        -1369.807983             0.282007             0.279835               0.280803               7.837466                   9.592125                       17.42959                         0.0                             0.0                                0.0                         0.552308                 0.65837              5.308142             5.335512                5.32326               5.369868          1646              YES
78     100    178        -1408.975104             0.305739             0.299433               0.302168               8.657003                  10.960348                      19.617351                         0.0                             0.0                                0.0                         0.533511                0.659451              5.350524             5.399016                5.37782               5.411216          1661              YES
