Z      N      A      Energy_new-old(MeV)      beta2_new    beta2_old    beta3_new    fileID    
106    192    298    -0.567073                0.076852     0.369736     0.180438     2002      
106    194    300    0.075864                 0.362787     0.361372     0.000294     2040      
106    196    302    0.080382                 0.349658     0.348068     0.000119     2115      
106    198    304    0.097059                 0.337546     0.336078     -7e-05       2190      
106    200    306    0.12157                  0.219242     0.218674     -0.0         2259      
106    202    308    0.114602                 0.221781     0.221294     3e-06        2334      
106    204    310    0.110391                 0.224691     0.224251     4e-06        2409      
106    206    312    0.109563                 0.227413     0.227040     2e-06        2484      
106    208    314    0.110503                 0.229459     0.229121     -0.0         2559      
106    210    316    0.201654                 0.231197     0.230692     -3.4e-05     2666      
106    212    318    0.196597                 0.245655     0.232553     0.071383     2740      
106    214    320    0.182115                 0.248969     0.235107     0.074252     2815      
106    216    322    0.167787                 0.251936     0.237518     0.07653      2890      
106    218    324    0.111821                 0.238522     0.238257     -1.1e-05     2964      
106    220    326    0.113626                 0.237062     0.236826     9e-06        3039      
106    222    328    0.116404                 0.23439      0.234198     -1.7e-05     3099      
106    224    330    0.118885                 0.231724     0.231563     2.8e-05      3189      
106    226    332    0.119229                 0.228963     0.228822     3e-06        3234      
106    228    334    0.118441                 0.225409     0.225263     0.000588     3339      
106    230    336    0.121073                 0.220274     0.220144     0.0          3384      
106    232    338    0.11436                  0.212631     0.212448     0.000613     3474      
106    234    340    0.101771                 0.208115     0.199206     0.055045     3579      
106    236    342    0.083918                 0.18889      0.176782     0.054772     3669      
106    238    344    -0.008097                0.369913     0.367574     0.000113     3690      
106    240    346    -0.01665                 0.371569     0.369332     6.8e-05      3764      
106    242    348    -0.043356                0.374097     0.371750     -6.4e-05     3839      
106    244    350    -0.057141                0.376804     0.374410     -9.9e-05     3944      
106    246    352    -0.100184                -0.123977    0.376924     8.7e-05      4039      
106    248    354    -0.118653                -0.109105    -0.108827    -2.1e-05     4114      
106    250    356    -0.13372                 -0.092112    -0.091864    0.00016      4190      
106    252    358    -0.132029                -0.072735    -0.071986    0.0          4205      
106    254    360    -0.115823                -0.046506    -0.044330    1.2e-05      4340      
106    256    362    -0.103601                0.000487     0.000001     5.9e-05      4386      
106    258    364    -0.114269                0.00069      0.000001     1e-06        4431      
106    260    366    -0.255586                0.004559     0.000001     0.049282     4536      
106    262    368    -0.998323                0.022836     0.000003     0.08988      4611      
106    264    370    -2.127191                0.049253     -0.048981    0.12102      4716      
108    150    258    0.073566                 0.274066     0.273697     -2e-06       4961      
108    152    260    0.075975                 0.270528     0.270250     4.1e-05      5036      
108    154    262    0.078133                 0.266852     0.266613     -2.1e-05     5111      
108    156    264    0.07918                  0.263103     0.262881     -5.8e-05     5216      
108    158    266    0.082027                 0.259036     0.258803     5.6e-05      5291      
108    160    268    0.084124                 0.252954     0.252704     6.8e-05      5351      
108    162    270    0.092435                 0.243981     0.243693     0.000153     5426      
108    164    272    0.096312                 0.233327     0.233288     1e-05        5485      
108    166    274    0.096971                 0.222814     0.222673     1.5e-05      5560      
108    168    276    0.099743                 0.210267     0.209874     -3.2e-05     5635      
108    170    278    0.133783                 0.166795     0.166778     1e-06        5709      
108    172    280    0.042171                 -0.158757    -0.157611    -0.0         5781      
108    174    282    0.061119                 -0.141748    -0.140303    6e-06        5856      
108    176    284    0.093015                 -0.121822    -0.120320    7.5e-05      5961      
108    178    286    0.119076                 -0.101883    -0.099822    -1e-06       6006      
108    180    288    0.129708                 -0.068676    -0.068055    0.0          6082      
108    182    290    0.142656                 -0.0         -0.000003    -0.0         6158      
108    184    292    0.139666                 -3e-06       -0.000001    1.6e-05      6263      
108    186    294    -0.005461                -0.000876    0.405425     0.065228     6368      
108    188    296    0.054252                 0.399384     0.398170     -0.000377    6390      
108    190    298    0.046638                 0.391795     0.390295     0.000353     6463      
108    192    300    0.051882                 0.383434     0.381974     -1.4e-05     6538      
108    194    302    0.022939                 0.375119     0.374336     -4.2e-05     6612      
108    196    304    0.027899                 0.366833     0.365915     0.001988     6702      
108    198    306    0.044035                 0.354683     0.353423     5e-05        6762      
108    200    308    0.097748                 0.343457     0.342059     0.00014      6840      
108    202    310    0.113301                 0.244751     0.244032     1e-06        6909      
108    204    312    0.10555                  0.239967     0.239382     2e-06        6984      
108    206    314    0.109009                 0.237517     0.237025     -0.0         7059      
108    208    316    0.110836                 0.235379     0.234943     -3e-06       7134      
108    210    318    0.118039                 0.233193     0.232806     1e-06        7209      
108    212    320    0.20069                  0.245283     0.231433     0.072838     7315      
108    214    322    0.187496                 0.245755     0.231252     0.074531     7390      
108    216    324    0.17768                  0.246477     0.231485     0.075882     7465      
108    218    326    0.124969                 0.231057     0.230778     -2e-06       7509      
108    220    328    0.123678                 0.228835     0.228591     2.2e-05      7599      
108    222    330    0.123742                 0.225822     0.225618     0.000203     7674      
108    224    332    0.12669                  0.222902     0.222729     0.0          7734      
108    226    334    0.128264                 0.219979     0.219811     -3e-06       7809      
108    228    336    0.129129                 0.21634      0.216073     0.006057     7914      
108    230    338    0.118491                 0.210739     0.210585     0.00312      7989      
108    232    340    0.115845                 0.202766     0.202640     0.000141     8064      
108    234    342    0.115725                 0.191181     0.191031     -4.3e-05     8139      
108    236    344    0.111262                 0.177022     0.176882     -2e-06       8184      
108    238    346    -0.00028                 0.378913     0.376830     0.00188      8280      
108    240    348    -0.011895                0.379991     0.377723     0.011782     8370      
108    242    350    -0.026161                0.404045     0.378825     0.173818     8473      
108    244    352    -0.049203                0.404732     0.379935     0.174226     8548      
108    246    354    -0.061382                0.40522      0.381014     0.173993     8623      
108    248    356    -0.071043                0.405611     0.382040     0.173242     8698      
108    250    358    -0.062496                0.38485      0.382803     0.000403     8729      
108    252    360    -0.065629                0.385243     0.382894     0.000486     8804      
108    254    362    -0.146208                -0.041459    -0.038291    1.7e-05      8885      
108    256    364    -0.088717                0.000109     0.000001     9.1e-05      8961      
108    258    366    -0.114486                0.000483     0.000001     0.000134     9021      
108    260    368    -0.128376                0.003429     0.000001     0.026954     9096      
108    262    370    -0.732847                0.020007     0.000003     0.085212     9171      
108    264    372    -1.37867                 0.04472      0.359626     0.119832     9261      
108    266    374    -1.587276                0.055145     0.353918     0.135754     9321      
108    268    376    -1.432833                0.062301     0.348213     0.146629     9426      
108    270    378    -0.976754                0.080086     0.342197     0.159546     9491      
108    272    380    -0.509636                0.094384     0.335476     0.169796     9567      
110    154    264    0.095087                 0.25666      0.256227     9.4e-05      251       
110    156    266    0.092901                 0.251736     0.251351     -1e-05       311       
110    158    268    0.094325                 0.248043     0.247684     0.000176     401       
110    160    270    0.099869                 0.243045     0.242659     8.5e-05      491       
110    162    272    0.10812                  0.234925     0.234768     1.3e-05      535       
110    164    274    0.10852                  0.225298     0.225124     1.2e-05      610       
110    166    276    0.117397                 0.215533     0.215243     -1.9e-05     685       
110    168    278    0.122418                 0.202695     0.201938     7e-05        775       
110    170    280    0.139897                 0.166605     0.166683     -0.00014     864       
110    172    282    0.136821                 0.146216     0.146227     9.4e-05      939       
110    174    284    0.143085                 0.122264     0.122199     -1e-06       984       
110    176    286    0.137285                 0.10407      0.102163     0.009981     1119      
110    178    288    0.123549                 -0.094873    -0.094443    2.7e-05      1162      
110    180    290    0.133602                 -0.060184    -0.059134    2.4e-05      1222      
110    182    292    0.147702                 -0.0         -0.000002    -0.0         1283      
110    184    294    0.144889                 -1e-06       -0.000001    3e-06        1388      
110    186    296    0.057561                 0.411715     0.410577     -0.000146    1440      
110    188    298    0.048617                 0.404851     0.403598     0.000318     1513      
110    190    300    0.048597                 0.397861     0.396679     0.000199     1588      
110    192    302    0.051526                 0.390485     0.389289     2.3e-05      1663      
110    194    304    0.035664                 0.382114     0.381439     -3.1e-05     1737      
110    196    306    0.040696                 0.374744     0.374013     5.7e-05      1812      
110    198    308    0.045607                 0.371394     0.365320     0.070536     1947      
110    200    310    0.016143                 0.371167     0.353250     0.130634     2006      
110    202    312    0.098237                 0.343697     0.342133     -0.000143    2040      
110    204    314    0.109847                 0.257386     0.256802     0.0          2109      
110    206    316    0.111571                 0.249757     0.249260     1e-06        2184      
110    208    318    0.114628                 0.244375     0.243920     1e-06        2259      
110    210    320    0.11767                  0.23984      0.239387     -0.0         2334      
110    212    322    0.220653                 0.236127     0.235688     3.9e-05      2411      
110    214    324    0.190713                 0.248469     0.233248     0.076647     2515      
110    216    326    0.136462                 0.231783     0.231426     -0.000149    2574      
110    218    328    0.133294                 0.229221     0.228912     -2e-06       2634      
110    220    330    0.131485                 0.225378     0.225129     0.000182     2724      
110    222    332    0.134127                 0.220895     0.220687     0.000189     2799      
110    224    334    0.134047                 0.216476     0.216305     -1e-06       2859      
110    226    336    0.130335                 0.212261     0.211946     0.007649     2964      
110    228    338    0.123797                 0.207356     0.207240     0.000389     3039      
110    230    340    0.124277                 0.201948     0.201835     0.000222     3099      
110    232    342    0.122278                 0.195294     0.195189     -1.4e-05     3174      
110    234    344    0.123259                 0.186522     0.186427     -9.4e-05     3264      
110    236    346    0.120358                 0.175861     0.175797     6.9e-05      3339      
110    238    348    0.113293                 0.163325     0.163277     -1e-06       3384      
110    240    350    0.111989                 0.150546     0.148814     0.017517     3508      
110    242    352    0.097334                 0.13633      0.136138     0.007968     3568      
110    244    354    -0.036741                0.412367     0.386082     0.179277     3673      
110    246    356    -0.032989                0.410782     0.385170     0.179946     3748      
110    248    358    -0.043356                0.410097     0.385100     0.179981     3823      
110    250    360    -0.054916                0.409652     0.385358     0.178614     3898      
110    252    362    -0.04995                 0.388089     0.385320     0.032431     3930      
110    254    364    -0.194338                -0.029477    0.000003     8e-06        3995      
110    256    366    -0.087764                0.000183     0.000001     -0.000393    4116      
110    258    368    -0.114903                0.000548     0.000001     -0.000443    4191      
110    260    370    -0.102549                0.00076      0.000001     -3e-06       4206      
110    262    372    -0.399227                0.018169     0.000002     0.073177     4311      
110    264    374    -0.802127                0.041849     0.364892     0.116907     4371      
110    266    376    -1.053906                0.050541     0.359490     0.133817     4491      
110    268    378    -0.945166                0.054279     0.353695     0.144885     4566      
110    270    380    -0.401445                0.055072     0.347746     0.153669     4596      
110    272    382    -0.031207                0.348388     0.341699     -1.7e-05     4663      
110    274    384    -0.030332                0.343758     0.335318     0.015684     4753      
110    276    386    -0.000136                0.339664     0.327744     0.032631     4843      
110    278    388    0.105172                 0.209914     0.208542     0.0          4884      
110    280    390    0.098582                 0.209838     0.208916     0.000109     4974      
112    156    268    0.113963                 0.239869     0.239365     3e-05        5216      
112    158    270    0.112946                 0.246622     0.233350     0.071374     5304      
112    160    272    0.123669                 0.228707     0.228182     8.7e-05      5351      
112    162    274    0.129795                 0.221763     0.221432     1e-06        5410      
112    164    276    0.131902                 0.212988     0.212620     6.7e-05      5515      
112    166    278    0.132378                 0.203451     0.202938     1e-05        5560      
112    168    280    0.147981                 0.189439     0.188470     -3.4e-05     5635      
112    170    282    0.141621                 0.165401     0.165463     -9.6e-05     5724      
112    172    284    0.140723                 0.145509     0.145513     6.4e-05      5799      
112    174    286    0.136831                 0.122032     0.121988     0.000115     5874      
112    176    288    0.136405                 0.10242      0.101152     0.007691     5994      
112    178    290    0.126196                 -0.087297    -0.086610    2.6e-05      6022      
112    180    292    0.134629                 -0.044392    -0.041508    -0.0         6082      
112    182    294    0.153093                 -0.0         -0.000001    0.0          6158      
112    184    296    0.149329                 0.000326     0.000000     -5e-06       6294      
112    186    298    0.149417                 0.000354     0.000000     -9e-06       6324      
112    188    300    0.048237                 0.411954     0.410517     0.001422     6403      
112    190    302    0.051431                 0.403658     0.402427     -4.2e-05     6463      
112    192    304    0.062227                 0.402278     0.395252     0.086043     6568      
112    194    306    0.070762                 0.40393      0.387996     0.139265     6675      
112    196    308    0.05029                  0.381162     0.380442     4.5e-05      6687      
112    198    310    0.051168                 0.374032     0.373193     0.002627     6777      
112    200    312    0.017783                 0.381964     0.363771     0.137577     6881      
112    202    314    0.097475                 0.35268      0.351034     0.000134     6915      
112    204    316    0.119751                 0.273494     0.272922     -0.0         6984      
112    206    318    0.116151                 0.26154      0.261036     -5e-06       7059      
112    208    320    0.123377                 0.253316     0.252895     -1e-06       7134      
112    210    322    0.124128                 0.247693     0.247318     -1e-06       7209      
112    212    324    0.12583                  0.243889     0.243492     2e-06        7284      
112    214    326    0.197472                 0.256413     0.240850     0.079824     7390      
112    216    328    0.130178                 0.23867      0.238275     2.6e-05      7449      
112    218    330    0.129531                 0.234724     0.234363     2e-06        7509      
112    220    332    0.132287                 0.2286       0.228298     0.000102     7599      
112    222    334    0.132321                 0.221021     0.220803     0.00023      7674      
112    224    336    0.131427                 0.213676     0.213488     0.002832     7749      
112    226    338    0.125081                 0.207182     0.207051     0.00041      7824      
112    228    340    0.125269                 0.201449     0.201332     3e-06        7884      
112    230    342    0.128468                 0.1961       0.196016     4.3e-05      7989      
112    232    344    0.131162                 0.190052     0.189976     6.3e-05      8064      
112    234    346    0.125434                 0.182395     0.182261     -1.7e-05     8114      
112    236    348    0.123295                 0.17306      0.173028     0.0          8184      
112    238    350    0.120514                 0.163942     0.162175     0.018671     8293      
112    240    352    0.105686                 0.148173     0.148620     0.001783     8353      
112    242    354    0.083873                 0.135475     0.135838     0.001815     8428      
112    244    356    0.073779                 0.124709     0.124907     0.00324      8518      
112    246    358    -0.081402                0.112385     0.397643     0.000422     8578      
112    248    360    -0.040023                0.419567     0.394170     0.18149      8698      
112    250    362    -0.036067                0.397515     0.392557     0.065958     8745      
112    252    364    -0.148923                -0.057148    -0.056100    1.4e-05      8825      
112    254    366    -0.0628                  -0.001048    0.000001     -0.000495    8916      
112    256    368    -0.087804                0.000356     0.000001     -0.000394    8991      
112    258    370    -0.111174                0.000683     0.000000     -0.00043     9066      
112    260    372    -0.08756                 0.000502     0.000001     0.0          9081      
112    262    374    -0.06347                 0.001612     0.000001     1e-06        9156      
112    264    376    -0.711481                0.041056     0.369938     0.110885     9291      
112    266    378    -0.951456                0.048448     0.363977     0.130005     9366      
112    268    380    -0.886811                0.050321     0.357297     0.14203      9426      
112    270    382    -0.391587                0.046481     0.350632     0.151228     9486      
112    272    384    -0.039698                0.349894     0.344518     0.034681     9568      
112    274    386    -0.037037                0.344864     0.338897     0.03289      9643      
112    276    388    0.070121                 0.341137     0.333028     0.003006     9750      
112    278    390    0.051619                 0.27399      0.272524     0.000115     9774      
112    280    392    0.098362                 0.226859     0.223585     0.0          9834      
112    282    394    0.093377                 0.220549     0.219252     0.000103     9924      
112    284    396    0.08845                  0.221201     0.220291     -1e-06       9984      
114    160    274    0.148245                 0.218313     0.218014     1.2e-05      10360     
114    162    276    0.148667                 0.211805     0.211460     6.1e-05      10450     
114    164    278    0.147774                 0.203732     0.203370     0.000219     10540     
114    166    280    0.147675                 0.195029     0.194584     -4.9e-05     10615     
114    168    282    0.156193                 0.183383     0.182697     -9.1e-05     10675     
114    170    284    0.16855                  0.165553     0.164549     3.6e-05      10750     
114    172    286    0.141349                 0.143146     0.143172     -3.5e-05     10824     
114    174    288    0.135688                 0.118937     0.118932     -0.0         10884     
114    176    290    0.136173                 -0.102963    -0.102524    2.3e-05      10972     
114    178    292    0.12934                  -0.079623    -0.078721    -2.1e-05     11047     
114    180    294    0.159401                 5e-06        -0.000004    -0.0         11108     
114    182    296    0.156442                 -0.0         -0.000001    -0.0         11183     
114    184    298    0.154017                 0.0          0.000000     0.0          11258     
114    186    300    0.153879                 0.0          0.000000     -3e-06       11378     
114    188    302    0.02735                  0.428506     0.425495     0.042699     11428     
114    190    304    0.045841                 0.451546     0.413700     0.24351      11550     
114    192    306    0.057452                 0.428        0.404924     0.179846     11625     
114    194    308    0.051635                 0.39858      0.397891     -0.0         11637     
114    196    310    0.051457                 0.391644     0.390886     -3.6e-05     11712     
114    198    312    0.058415                 0.383921     0.383019     0.002808     11802     
114    200    314    0.051718                 0.380985     0.375340     0.069414     11907     
114    202    316    0.111631                 0.294095     0.364337     -9e-06       11934     
114    204    318    0.119796                 0.283252     0.282738     6e-06        12009     
114    206    320    0.118944                 0.271104     0.270615     -0.0         12084     
114    208    322    0.125252                 0.260862     0.260427     1e-06        12159     
114    210    324    0.191816                 0.254371     0.253327     -3.3e-05     12240     
114    212    326    0.203134                 0.249734     0.248833     -7e-06       12315     
114    214    328    0.202951                 0.261873     0.246121     0.081704     12415     
114    216    330    0.126539                 0.244282     0.243900     -3.6e-05     12474     
114    218    332    0.126675                 0.240911     0.240525     0.00012      12549     
114    220    334    0.130956                 0.234962     0.234594     1e-06        12609     
114    222    336    0.130579                 0.22587      0.225560     1.5e-05      12699     
114    224    338    0.136444                 0.214834     0.214627     4e-06        12759     
114    226    340    0.133615                 0.205025     0.204882     1e-06        12834     
114    228    342    0.13118                  0.197654     0.197535     1e-06        12909     
114    230    344    0.128708                 0.191873     0.191706     -0.000244    12990     
114    232    346    0.122908                 0.1857       0.185595     0.000432     13079     
114    234    348    0.117076                 0.178474     0.178357     9e-06        13139     
114    236    350    0.131768                 0.170106     0.170058     0.005911     13228     
114    238    352    0.122324                 0.159961     0.160205     -1.1e-05     13288     
114    240    354    0.098888                 0.148802     0.147739     0.014633     13393     
114    242    356    0.113843                 0.138988     0.134676     0.022928     13497     
114    244    358    0.07217                  0.124359     0.124414     0.005596     13543     
114    246    360    0.085501                 0.112423     0.112804     0.004682     13618     
114    248    362    0.00013                  -0.091898    -0.092753    2.1e-05      13716     
114    250    364    -0.019814                -0.073544    -0.074556    -6e-06       13791     
114    252    366    -0.046544                -0.046428    -0.047972    1.6e-05      13866     
114    254    368    -0.077478                -0.001119    0.000001     0.000132     13911     
114    256    370    -0.09702                 -0.000137    0.000001     -0.000183    14016     
114    258    372    -0.109474                5.2e-05      0.000000     -0.0         14031     
114    260    374    -0.091331                0.000406     0.000001     0.0          14106     
114    262    376    -0.07203                 0.00125      0.000001     -0.0         14181     
114    264    378    -0.844737                0.041889     0.376036     0.100402     14286     
114    266    380    -1.040701                0.048708     0.369463     0.12304      14361     
114    268    382    -1.001463                0.049739     0.361842     0.136834     14451     
114    270    384    -0.557185                0.044644     0.354207     0.147372     14511     
114    272    386    -0.069976                0.350293     0.347366     -8e-06       14562     
114    274    388    -0.069515                0.344575     0.341527     -1.7e-05     14637     
114    276    390    -0.364472                0.341669     0.308933     0.018814     14775     
114    278    392    0.030239                 0.304496     0.279873     0.119008     14847     
114    280    394    0.044993                 0.274454     0.273348     0.0          14859     
114    282    396    0.101107                 0.237266     0.232074     -4e-06       14934     
114    284    398    0.091536                 0.225324     0.223990     -1e-06       15009     
114    286    400    0.092364                 0.224302     0.223460     0.0          15084     
116    164    280    0.153475                 0.216228     0.199665     0.065003     282       
116    166    282    0.152542                 0.205806     0.190158     0.059509     342       
116    168    284    0.148466                 0.198074     0.177683     0.063774     432       
116    170    286    0.157906                 0.182039     0.159009     0.060104     522       
116    172    288    0.132637                 -0.130336    -0.128669    1e-06        531       
116    174    290    0.140054                 -0.115117    -0.114745    4.2e-05      622       
116    176    292    0.134561                 -0.098461    -0.098014    -0.0         682       
116    178    294    0.130137                 -0.076385    -0.075582    2e-06        772       
116    180    296    0.122059                 -0.027485    -0.000027    0.000597     890       
116    182    298    0.154063                 -0.0         -0.000001    2e-06        923       
116    184    300    0.151916                 0.0          0.000000     0.0          983       
116    186    302    -2.299661                0.657778     0.000000     0.385894     1080      
116    188    304    -0.81484                 0.481507     0.000000     -0.000555    1140      
116    190    306    0.019674                 0.468099     0.431636     0.249654     1275      
116    192    308    0.039037                 0.420139     0.418941     -0.000355    1290      
116    194    310    0.046686                 0.445632     0.409853     0.234885     1425      
116    196    312    2.058267                 0.334126     0.402571     0.077402     1470      
116    198    314    1.481767                 0.33006      0.395013     2.5e-05      1512      
116    200    316    0.876765                 0.344116     0.386424     0.044169     1617      
116    202    318    0.337196                 0.298632     0.378215     0.002255     1680      
116    204    320    0.155789                 0.289232     0.288274     0.009558     1755      
116    206    322    0.15939                  0.277544     0.276713     7.2e-05      1815      
116    208    324    0.169916                 0.265597     0.264609     9.8e-05      1890      
116    210    326    0.187178                 0.256597     0.255611     -0.000195    1965      
116    212    328    0.196987                 0.25077      0.249860     4.7e-05      2040      
116    214    330    0.202077                 0.249178     0.246517     0.028437     2130      
116    216    332    0.1989                   0.2458       0.244173     0.020592     2205      
116    218    334    0.130309                 0.241646     0.241258     0.0          2259      
116    220    336    0.128788                 0.236818     0.236451     2e-06        2349      
116    222    338    0.1355                   0.229408     0.229062     -0.0         2409      
116    224    340    0.140913                 0.219394     0.219103     5.9e-05      2499      
116    226    342    0.147852                 0.208261     0.208411     -0.00019     2565      
116    228    344    0.136273                 0.19967      0.199731     7.5e-05      2640      
116    230    346    0.129793                 0.192952     0.192922     3.7e-05      2715      
116    232    348    0.122619                 0.186138     0.186143     -9.9e-05     2789      
116    234    350    0.1392                   0.17852      0.178783     3e-06        2863      
116    236    352    0.13794                  0.174431     0.170462     0.027412     2967      
116    238    354    0.123                    0.159856     0.159918     -9e-06       3012      
116    240    356    0.113528                 0.149021     0.145271     0.023223     3132      
116    242    358    0.097292                 0.13413      0.130280     0.021107     3192      
116    244    360    0.064096                 -0.113738    0.119948     1e-06        3230      
116    246    362    -0.049002                -0.102608    -0.103809    3e-06        3305      
116    248    364    0.019623                 -0.088307    -0.089459    1.1e-05      3411      
116    250    366    -0.10729                 -0.071108    -0.071853    0.003054     3515      
116    252    368    -0.137638                -0.049535    -0.045345    1e-06        3529      
116    254    370    -0.085154                -0.000859    0.000002     7.2e-05      3636      
116    256    372    -0.096171                -0.000186    0.000001     0.0          3681      
116    258    374    -0.111581                0.000155     0.000001     0.000105     3786      
116    260    376    -0.10123                 0.00046      0.000001     -0.0         3831      
116    262    378    -0.082772                0.000763     0.000001     -4e-06       3965      
116    264    380    -0.925464                0.042902     -0.031945    0.089979     4011      
116    266    382    -1.584327                0.545971     0.375766     0.282714     4125      
116    268    384    -1.784668                0.549003     0.365438     0.274764     4200      
116    270    386    -1.0121                  0.046697     0.355290     0.139723     4236      
116    272    388    -0.232595                0.025406     0.346473     0.154613     4340      
116    274    390    -0.212848                0.342839     0.302624     -9e-06       4362      
116    276    392    -0.10335                 0.337407     0.315672     0.016305     4500      
116    278    394    0.037516                 0.288326     0.287435     2e-06        4509      
116    280    396    0.027921                 0.305104     0.281860     0.117536     4647      
116    282    398    0.054983                 0.298416     0.275368     0.113788     4722      
116    284    400    0.10244                  0.244845     0.235727     -0.0         4734      
116    286    402    0.100169                 0.226579     0.225284     -1e-06       4809      
116    288    404    0.099031                 0.225012     0.224230     6.2e-05      4899      
116    290    406    0.095474                 0.225213     0.224616     1e-06        4959      
118    166    284    0.154513                 0.206252     0.188912     0.062469     5607      
118    168    286    -0.416647                0.510934     -0.133962    0.138105     5700      
118    170    288    0.14266                  -0.131424    -0.131199    5e-06        5722      
118    172    290    0.137084                 -0.125141    -0.124851    4.4e-05      5797      
118    174    292    0.137856                 -0.112266    -0.111933    2.6e-05      5887      
118    176    294    0.13306                  -0.097017    -0.096617    -0.0         5932      
118    178    296    0.128068                 -0.076603    -0.075972    -3e-06       6022      
118    180    298    0.106492                 -0.033926    -0.029508    0.0          6082      
118    182    300    0.142671                 -0.00025     -0.000001    -1.3e-05     6172      
118    184    302    0.147768                 0.0          0.000000     0.0          6233      
118    186    304    0.146637                 0.004833     0.000000     0.000929     6367      
118    188    306    -5.366933                0.665454     0.000000     0.47193      6450      
118    190    308    -4.787117                0.642569     -0.094255    0.31197      6525      
118    192    310    0.014368                 0.462254     0.440559     0.181032     6585      
118    194    312    1.19883                  0.064222     0.425354     0.149477     6667      
118    196    314    1.959626                 0.051459     0.415318     0.158919     6712      
118    198    316    1.829312                 0.351501     0.407016     0.124576     6810      
118    200    318    0.047016                 0.424948     0.398477     0.189271     6900      
118    202    320    0.505459                 0.305372     0.388906     0.000166     6915      
118    204    322    0.142421                 0.317319     0.294110     0.118127     7031      
118    206    324    0.165452                 0.284365     0.283099     0.017441     7080      
118    208    326    0.170701                 0.271243     0.270045     0.013865     7155      
118    210    328    0.180292                 0.259638     0.258127     0.01661      7230      
118    212    330    0.192712                 0.252202     0.250026     0.0238       7305      
118    214    332    0.20056                  0.246488     0.245241     0.014604     7380      
118    216    334    0.199829                 0.243989     0.242228     0.021866     7455      
118    218    336    0.187845                 0.240395     0.239426     0.014729     7530      
118    220    338    0.186944                 0.235869     0.235593     0.002473     7605      
118    222    340    0.182574                 0.230183     0.230084     8e-06        7665      
118    224    342    0.172646                 0.222766     0.222818     -4.1e-05     7740      
118    226    344    -0.654482                0.666035     0.214495     0.260312     7875      
118    228    346    0.157548                 0.206973     0.206760     0.003604     7914      
118    230    348    0.149312                 0.199667     0.199921     1.2e-05      7964      
118    232    350    0.133017                 0.192481     0.192708     5.8e-05      8039      
118    234    352    0.147163                 0.184336     0.184890     -3e-06       8113      
118    236    354    0.13015                  0.174868     0.175653     -2.7e-05     8188      
118    238    356    0.123395                 0.163535     0.161748     0.019921     8277      
118    240    358    0.095424                 -0.136672    -0.169902    -5.3e-05     8344      
118    242    360    0.037197                 -0.124645    -0.174733    -0.0         8405      
118    244    362    -0.011877                -0.114654    -0.116506    2e-06        8480      
118    246    364    -0.075829                -0.10397     -0.104621    -3.5e-05     8614      
118    248    366    0.031289                 -0.087781    -0.089400    -1.5e-05     8661      
118    250    368    0.001249                 -0.069488    -0.071464    -0.0         8721      
118    252    370    -0.028753                -0.043187    -0.046089    2e-05        8826      
118    254    372    -0.073415                -0.000582    0.000002     -0.0         8856      
118    256    374    -0.10083                 -6.7e-05     0.000001     -8.1e-05     8991      
118    258    376    -0.116307                0.000204     0.000001     -0.000117    9051      
118    260    378    -0.110322                5.9e-05      0.000001     1e-06        9140      
118    262    380    -0.72617                 0.563374     0.000001     0.266279     9225      
118    264    382    -1.944728                0.556549     -0.031354    0.273428     9285      
118    266    384    -2.61054                 0.554512     -0.049675    0.277302     9375      
118    268    386    -3.207004                0.554929     0.369599     0.278619     9450      
118    270    388    -3.308772                0.556846     0.346873     0.277017     9525      
118    272    390    -3.216311                0.560716     0.329571     0.272961     9600      
118    274    392    -3.088039                0.567901     0.316842     0.267318     9660      
118    276    394    0.021985                 0.301009     0.296795     0.012924     9703      
118    278    396    0.025294                 0.296645     0.291088     0.035125     9793      
118    280    398    0.016711                 0.307549     0.286168     0.114486     9897      
118    282    400    0.026702                 0.30177      0.280803     0.110886     9972      
118    284    402    0.043302                 0.294703     0.274211     0.106437     10047     
118    286    404    0.087903                 0.243337     0.238493     -1e-06       10059     
118    288    406    0.147505                 0.249535     0.226489     0.09523      10197     
118    290    408    0.14731                  0.229294     0.224230     0.039377     10257     
120    170    290    0.141632                 -0.139888    -0.138438    3e-06        10806     
120    172    292    0.135186                 -0.132841    -0.131217    -1e-06       10881     
120    174    294    0.13543                  -0.11339     -0.113032    -3.7e-05     10972     
120    176    296    -0.143768                0.560411     -0.091527    0.467539     11100     
120    178    298    -0.469319                0.575141     -0.069228    0.500537     11175     
120    180    300    -0.449932                0.615169     -0.022446    0.576102     11250     
120    182    302    0.128447                 0.004018     -0.000001    0.000372     11316     
120    184    304    0.122371                 0.001509     0.000000     0.000184     11391     
120    186    306    0.130585                 0.001178     0.000000     0.000174     11451     
120    188    308    -0.403639                0.038066     0.000000     0.083016     11512     
120    190    310    -7.749154                0.682076     -0.185505    0.411081     11610     
120    192    312    -1.361789                0.061166     -0.189384    0.135737     11662     
120    194    314    -2.483071                0.470511     -0.369341    0.154057     11760     
120    196    316    1.699868                 0.053811     0.439868     0.151524     11812     
120    198    318    1.315552                 -0.377274    0.422415     -5.5e-05     11851     
120    200    320    0.02436                  0.436421     0.412049     0.183519     12000     
120    202    322    0.643405                 -0.38144     0.402154     5.7e-05      12001     
120    204    324    0.163981                 0.302205     0.298796     0.040601     12120     
