EDF		 Z	 N	 beta2		 beta3		 S2n		 S2p		 Binding
oct-SLy4 	 6 	 6 	 0.566921 	 -0.959258 	 27.025486 	 22.622244 	 -92.717528

oct-SLy4 	 116 	 188 	 0.542665 	 0.303313 	 7.395426 	 10.089832 	 -2127.509631
oct-SLy4 	 116 	 264 	 0.553959 	 0.239851 	 -1.072025 	 30.226767 	 -2288.86605

oct-SLy4 	 118 	 190 	 0.713544 	 -0.116626 	 14.463268 	 14.30207 	 -2150.187145
oct-SLy4 	 118 	 258 	 1.231377 	 5e-06 		 68.686136 	 94.991842 	 -2389.094317  ***
oct-SLy4 	 118 	 264 	 0.544937 	 0.000371 	 -0.518758 	 28.700297 	 -2317.566347
oct-SLy4 	 118 	 266 	 0.551454 	 0.225646 	 0.260468 	 30.536734 	 -2317.826815

oct-SLy4 	 120 	 190 	 0.530496 	 0.256953 	 9.866632 	 2.216601 	 -2152.403746
oct-SLy4 	 120 	 192 	 0.619548 	 0.287579 	 12.650001 	 10.45478 	 -2165.053747
oct-SLy4 	 120 	 196 	 0.594703 	 4e-06 	 	12.575198 	 11.502605 	 -2185.029642
oct-SLy4 	 120 	 198 	 0.595254 	 0.000604 	 9.398742 	 12.424996 	 -2194.428384
oct-SLy4 	 120 	 262 	 0.515402 	 0.320037 	 -1.212686 	 26.802154 	 -2344.887259
oct-SLy4 	 120 	 264 	 0.564154 	 0.286134 	 0.560134 	 27.881046 	 -2345.447393
oct-SLy4 	 120 	 266 	 0.565382 	 0.284997 	 0.749248 	 28.369826 	 -2346.196641
oct-SLy4 	 120 	 268 	 0.571097 	 0.282353 	 0.511039 	 31.504535 	 -2346.70768

oct-SV-min 	 114 	 174 	 0.557354 	 0.369439 	 13.241757 	 5.968105 	 -2052.357296
oct-SV-min 	 114 	 176 	 0.565187 	 0.358535 	 12.915733 	 6.656803 	 -2065.273029
oct-SV-min 	 114 	 188 	 0.671794 	 0.327716 	 11.572779 	 13.827442 	 -2133.395594

oct-SV-min 	 116 	 188 	 0.684771 	 0.291048 	 12.656618 	 9.233237 	 -2142.628831
oct-SV-min 	 116 	 190 	 0.710208 	 -0.089866 	 10.407943 	 13.998527 	 -2153.036774
oct-SV-min 	 116 	 192 	 0.653307 	 0.3147 	 8.169244 	 12.581526 	 -2161.206018
oct-SV-min 	 116 	 194 	 0.634351 	 -0.000502 	 9.456206 	 12.763165 	 -2170.662224
oct-SV-min 	 116 	 198 	 0.659985 	 0.080072 	 11.052287 	 13.204617 	 -2188.257506
oct-SV-min 	 116 	 200 	 0.651082 	 0.329077 	 8.54772 	 13.827913 	 -2196.805226
oct-SV-min 	 116 	 202 	 0.652662 	 0.329021 	 8.097645 	 14.396665 	 -2204.902871
oct-SV-min 	 116 	 264 	 0.550296 	 0.000122 	 -0.660552 	 28.011838 	 -2337.513096
oct-SV-min 	 116 	 266 	 0.56763 	 0.279071 	 1.002541 	 29.741502 	 -2338.515637
oct-SV-min 	 116 	 268 	 0.554545 	 4.9e-05 	 0.779094 	 30.769201 	 -2339.294731
oct-SV-min 	 116 	 270 	 0.57721 	 0.277521 	 0.60459 	 31.290597 	 -2339.899321

oct-SV-min 	 118 	 188 	 0.516817 	 0.000139 	 9.826622 	 3.714824 	 -2146.343655
oct-SV-min 	 118 	 190 	 0.646312 	 -0.000237 	 12.689618 	 5.996499 	 -2159.033273
oct-SV-min 	 118 	 192 	 0.751864 	 -0.136076 	 13.38372 	 11.210975 	 -2172.416993
oct-SV-min 	 118 	 194 	 0.645911 	 0.315878 	 7.151751 	 8.90652 	 -2179.568744
oct-SV-min 	 118 	 196 	 0.783837 	 -0.194124 	 13.012702 	 15.376227 	 -2192.581446
oct-SV-min 	 118 	 198 	 0.727934 	 -0.000537 	 6.398612 	 10.722552 	 -2198.980058
oct-SV-min 	 118 	 200 	 0.634898 	 0.335982 	 8.701127 	 10.875959 	 -2207.681185
oct-SV-min 	 118 	 202 	 0.632768 	 0.339902 	 8.701796 	 11.48011 	 -2216.382981
oct-SV-min 	 118 	 204 	 0.606047 	 -0.00062 	 8.369813 	 14.680927 	 -2224.752794
oct-SV-min 	 118 	 224 	 0.663648 	 0.256797 	 7.210664 	 17.418876 	 -2297.009373
oct-SV-min 	 118 	 226 	 1.305146 	 2.8e-05 	 52.178675 	 64.15305 	 -2349.188048  ***
oct-SV-min 	 118 	 228 	 1.304307 	 2.2e-05 	 4.332098 	 63.183517 	 -2353.520146  ***
oct-SV-min 	 118 	 248 	 1.247261 	 3.5e-05 	 36.582139 	 56.616142 	 -2383.078471  ***
oct-SV-min 	 118 	 254 	 1.239456 	 -1.1e-05 	 77.088629 	 98.686485 	 -2432.795482  ***
oct-SV-min 	 118 	 260 	 1.203818 	 -3e-06 	 59.308876 	 84.075494 	 -2422.809685  ***
oct-SV-min 	 118 	 264 	 0.551093 	 2.9e-05 	 0.113376 	 26.795044 	 -2364.30814
oct-SV-min 	 118 	 266 	 0.568044 	 0.274406 	 1.465854 	 27.258357 	 -2365.773994
oct-SV-min 	 118 	 268 	 0.56933 	 0.273254 	 1.252571 	 27.731834 	 -2367.026565
oct-SV-min 	 118 	 270 	 0.572709 	 0.272589 	 1.037415 	 28.164659 	 -2368.06398
oct-SV-min 	 118 	 272 	 0.578095 	 0.272053 	 0.802684 	 31.430474 	 -2368.866664
oct-SV-min 	 118 	 276 	 0.593394 	 0.269689 	 4.102862 	 32.127613 	 -2369.791366
oct-SV-min 	 118 	 292 	 0.605131 	 -0.000136 	 1.189038 	 32.632277 	 -2366.231078

oct-SV-min 	 120 	 188 	 0.512245 	 -0.000188 	 10.469577 	 5.68665 	 -2152.030305
oct-SV-min 	 120 	 190 	 0.653807 	 0.000213 	 13.187179 	 6.184211 	 -2165.217484
oct-SV-min 	 120 	 192 	 0.665745 	 0.298553 	 11.134912 	 3.935403 	 -2176.352396
oct-SV-min 	 120 	 194 	 0.776183 	 0.330906 	 14.818724 	 11.602376 	 -2191.17112
oct-SV-min 	 120 	 196 	 0.718574 	 0.000809 	 6.590692 	 5.180366 	 -2197.761812
oct-SV-min 	 120 	 198 	 0.629703 	 0.334338 	 9.784569 	 8.566323 	 -2207.546381
oct-SV-min 	 120 	 200 	 0.627051 	 0.339055 	 9.713268 	 9.578464 	 -2217.259649
oct-SV-min 	 120 	 202 	 0.623418 	 0.342985 	 9.357377 	 10.234045 	 -2226.617026
oct-SV-min 	 120 	 204 	 0.617542 	 0.353918 	 9.050875 	 10.915107 	 -2235.667901
oct-SV-min 	 120 	 222 	 0.648865 	 0.273535 	 9.038585 	 16.568829 	 -2306.367538
oct-SV-min 	 120 	 224 	 0.654271 	 0.25665 	 6.544464 	 15.902629 	 -2312.912002
oct-SV-min 	 120 	 226 	 1.228948 	 -0.019712 	 82.970445 	 46.694399 	 -2395.882447  ***
oct-SV-min 	 120 	 228 	 1.305882 	 -1.3e-05 	 -20.084623 	 22.277678 	 -2375.797824  ***
oct-SV-min 	 120 	 230 	 1.304875 	 -3.9e-05 	 4.613734 	 67.426981 	 -2380.411558  ***
oct-SV-min 	 120 	 250 	 1.22002 	 -0.038201 	 35.913337 	 54.319793 	 -2407.218314  ***
oct-SV-min 	 120 	 252 	 1.251194 	 2.5e-05 	 7.09209 	 58.603551 	 -2414.310404  ***
oct-SV-min 	 120 	 258 	 1.245861 	 -1.2e-05 	 36.718431 	 57.902017 	 -2421.402826  ***
oct-SV-min 	 120 	 264 	 0.567156 	 0.270079 	 1.118832 	 25.531612 	 -2389.839752
oct-SV-min 	 120 	 266 	 0.550374 	 -2e-05 	 1.921857 	 25.987615 	 -2391.761609
oct-SV-min 	 120 	 268 	 0.568438 	 0.26683 	 1.745294 	 26.480338 	 -2393.506903
oct-SV-min 	 120 	 270 	 0.570842 	 0.266689 	 1.497273 	 26.940196 	 -2395.004176
oct-SV-min 	 120 	 272 	 0.574128 	 0.264938 	 1.243549 	 27.381061 	 -2396.247725
oct-SV-min 	 120 	 274 	 0.578436 	 0.263511 	 0.978111 	 31.537332 	 -2397.225836
oct-SV-min 	 120 	 296 	 0.573095 	 0.000114 	 1.34303 	 32.344374 	 -2395.40669

oct-UNEDF0 	 114 	 276 	 0.613328 	 0.000287 	 -0.20992 	 30.691534 	 -2325.370192
oct-UNEDF0 	 114 	 278 	 0.615882 	 -2.1e-05 	 -0.177155 	 31.034226 	 -2325.193037
oct-UNEDF0 	 114 	 280 	 0.624279 	 0.244525 	 -0.341919 	 31.271297 	 -2324.851118
