 Nrows 
   1736 
    Z     N          Q20                 Q30           beta2       beta3
    40    56      9.8723765206               0.0        0.45         0.0 
    40    56     10.9693072451               0.0         0.5         0.0 
    40    58    -11.3528248794               0.0        -0.5         0.0 
    40    58    -10.2175423915               0.0       -0.45         0.0 
    40    58     10.2175423915               0.0        0.45         0.0 
    40    58     11.3528248794               0.0         0.5         0.0 
    40    60    -11.7415963433               0.0        -0.5         0.0 
    40    60    -10.5674367089               0.0       -0.45         0.0 
    40    60     10.5674367089               0.0        0.45         0.0 
    40    60     11.7415963433               0.0         0.5         0.0 
    42    58    -11.7415963433               0.0        -0.5         0.0 
    42    58    -10.5674367089               0.0       -0.45         0.0 
    42    58     10.5674367089               0.0        0.45         0.0 
    42    58     11.7415963433               0.0         0.5         0.0 
    42    74    -15.0368590218               0.0        -0.5         0.0 
    42    74    -13.5331731196               0.0       -0.45         0.0 
    42    74     13.5331731196               0.0        0.45         0.0 
    42    74     15.0368590218               0.0         0.5         0.0 
    42   104    -22.0621875543               0.0        -0.5         0.0 
    42   104    -19.8559687988               0.0       -0.45         0.0 
    42   104     19.8559687988               0.0        0.45         0.0 
    42   104     22.0621875543               0.0         0.5         0.0 
    52    58    -13.7630584592               0.0        -0.5         0.0 
    52    58    -12.3867526133               0.0       -0.45         0.0 
    52    58     12.3867526133               0.0        0.45         0.0 
    52    58     13.7630584592               0.0         0.5         0.0 
    52    72    -16.8046686882               0.0        -0.5         0.0 
    52    72    -15.1242018194               0.0       -0.45         0.0 
    52    72     15.1242018194               0.0        0.45         0.0 
    52    72     16.8046686882               0.0         0.5         0.0 
    54    54      -13.34852887               0.0        -0.5         0.0 
    54    54     -12.013675983               0.0       -0.45         0.0 
    54    54      12.013675983               0.0        0.45         0.0 
    54    54       13.34852887               0.0         0.5         0.0 
    54    56    -13.7630584592               0.0        -0.5         0.0 
    54    56    -12.3867526133               0.0       -0.45         0.0 
    54    56     12.3867526133               0.0        0.45         0.0 
    54    56     13.7630584592               0.0         0.5         0.0 
    54    58    -14.1826434119               0.0        -0.5         0.0 
    54    58    -12.7643790707               0.0       -0.45         0.0 
    54    58     12.7643790707               0.0        0.45         0.0 
    54    58     14.1826434119               0.0         0.5         0.0 
    54    72    -17.2588314656               0.0        -0.5         0.0 
