Z      N      A      Binding_Energy_(MeV)    Q20_total (b)  beta3_total    fileID    Convergence    
94     190    284    -1979.502768            64.213636      0.0            1527      YES            
94     192    286    -1984.183533            64.110659      0.0            1530      YES            
94     194    288    -1988.558547            64.532912      0.0            1534      YES            
94     196    290    -1992.564006            65.312556      0.0            1538      YES            
94     198    292    -1996.174827            66.20951       0.0            1542      YES            
94     230    324    -2026.238692            35.840726      0.0            1546      YES            
94     232    326    -2024.736062            66.109877      0.0            1551      YES            
94     234    328    -2024.468583            69.220976      0.0            1554      YES            
96     126    222    -1644.159876            -43.365479     0.0            1556      YES            
96     128    224    -1665.753028            50.633113      0.0            1563      YES            
96     130    226    -1683.93857             50.880408      0.0            1567      YES            
96     132    228    -1701.788024            51.373225      0.0            1571      YES            
96     138    234    -1748.988252            49.633532      0.0            1575      YES            
96     160    256    -1892.195394            29.973653      0.0            1578      YES            
96     162    258    -1901.418674            28.996915      0.0            1582      YES            
96     182    278    -1979.720208            70.985863      0.0            1587      YES            
96     184    280    -1985.287243            70.672863      0.0            1591      YES            
96     186    282    -1990.724239            68.130157      0.0            1595      YES            
96     188    284    -1996.201706            65.387289      0.0            1599      YES            
96     190    286    -2001.649522            64.212569      0.0            1603      YES            
96     192    288    -2006.936004            63.99441       0.0            1607      YES            
96     194    290    -2011.963522            64.347337      0.0            1610      YES            
96     196    292    -2016.631957            65.08986       0.0            1614      YES            
96     234    330    -2058.714034            66.600042      0.0            1618      YES            
96     256    352    -2051.664047            100.945521     0.0            1622      YES            
96     258    354    -2050.110849            103.537797     0.0            1626      YES            
96     260    356    -2048.439261            105.910447     0.0            1630      YES            
96     262    358    -2046.611167            108.231012     0.0            1634      YES            
98     126    224    -1644.986208            40.983672      0.0            1638      YES            
98     128    226    -1664.201886            41.297304      0.0            1642      YES            
98     130    228    -1682.902558            41.349531      0.0            1646      YES            
98     162    260    -1914.486926            30.856309      0.0            1650      YES            
98     164    262    -1923.588463            29.098639      0.0            1654      YES            
98     166    264    -1932.525763            26.390342      0.0            1658      YES            
98     182    280    -1998.275037            71.076958      0.0            1663      YES            
98     184    282    -2004.482373            71.264036      0.0            1667      YES            
98     186    284    -2010.455198            70.252289      0.0            1671      YES            
98     188    286    -2016.252688            62.62734       0.0            1675      YES            
98     190    288    -2023.154316            49.252118      0.0            1678      YES            
98     192    290    -2029.047966            41.873669      0.0            1682      YES            
98     194    292    -2035.015235            40.558687      0.0            1686      YES            
98     196    294    -2040.740609            39.84922       0.0            1690      YES            
98     256    354    -2088.219214            99.660452      0.0            1694      YES            
98     258    356    -2087.080476            102.735292     0.0            1698      YES            
98     260    358    -2085.776656            105.639312     0.0            1703      YES            
98     262    360    -2084.321247            108.325395     0.0            1707      YES            
100    126    226    -1643.266572            34.996853      0.0            1710      YES            
100    128    228    -1663.427               34.491567      0.0            1714      YES            
100    162    262    -1925.805598            31.682677      0.0            1718      YES            
100    164    264    -1935.601071            29.688761      0.0            1722      YES            
100    166    266    -1945.185951            27.390361      0.0            1726      YES            
100    168    268    -1954.1453              44.276209      0.0            1730      YES            
100    182    282    -2014.988577            68.803179      0.0            1735      YES            
100    184    284    -2021.848967            68.362547      0.0            1739      YES            
100    186    286    -2028.493044            66.728458      0.0            1743      YES            
100    188    288    -2035.965253            51.88616       0.0            1746      YES            
100    190    290    -2042.842447            52.196254      0.0            1750      YES            
100    192    292    -2049.374593            52.398318      0.0            1754      YES            
100    194    294    -2055.385448            50.915877      0.0            1758      YES            
100    196    296    -2061.394023            43.13634       0.0            1762      YES            
100    256    356    -2123.559499            96.888765      0.0            1766      YES            
100    258    358    -2122.667953            100.154969     0.0            1770      YES            
100    260    360    -2121.652741            103.40812      0.0            1774      YES            
100    262    362    -2120.436952            106.88595      0.0            1779      YES            
100    264    364    -2119.048618            110.903484     0.0            1783      YES            
102    128    230    -1659.809385            39.400657      0.0            1787      YES            
102    134    236    -1719.208084            36.654353      0.0            183       YES            
102    136    238    -1737.959901            34.42699       0.0            1791      YES            
102    162    264    -1935.718091            31.683237      0.0            1794      YES            
