Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
100    260    360    -2025.713844            0.016161       0.0            3498      YES            
100    262    362    -2020.219293            0.030136       0.0            3515      YES            
100    264    364    -2014.666917            0.048705       0.0            3532      YES            
102    128    230    -1672.603746            0.0            0.0            3545      YES            
102    130    232    -1690.635086            0.344225       0.0            3570      YES            
102    132    234    -1709.172731            0.161448       0.0            3580      YES            
102    182    284    -2016.089355            0.002024       0.0            3594      YES            
102    184    286    -2023.569524            0.000253       0.0            3611      YES            
102    186    288    -2027.082761            0.000388       0.0            3628      YES            
102    188    290    -2029.763062            0.001394       0.0            3645      YES            
102    190    292    -2034.121437            0.324406       0.0            3672      YES            
102    192    294    -2039.740232            0.320984       0.0            3689      YES            
102    194    296    -2044.959845            0.321641       0.0            3706      YES            
102    256    358    -2069.19402             0.000846       0.0            3713      YES            
102    258    360    -2067.586284            0.000542       0.0            3730      YES            
102    260    362    -2062.93878             0.011226       0.0            3753      YES            
102    262    364    -2057.678132            0.025386       0.0            3770      YES            
102    264    366    -2052.651074            0.053209       0.0            3787      YES            
104    166    270    -1961.363091            0.225987       0.0            3801      YES            
104    170    274    -1979.433173            0.189171       0.0            3818      YES            
104    182    286    -2032.032334            -0.024011      0.0            3828      YES            
104    184    288    -2040.009053            0.000261       0.0            3849      YES            
104    186    290    -2044.157673            0.000386       0.0            3866      YES            
104    188    292    -2047.4721              0.001708       0.0            3883      YES            
104    190    294    -2052.449622            0.093817       0.0            3905      YES            
104    258    362    -2103.470742            0.000602       0.0            3917      YES            
104    260    364    -2099.137565            0.000664       0.0            3934      YES            
104    262    366    -2094.082731            0.01719        0.0            3957      YES            
104    264    368    -2089.542708            0.054989       0.0            3974      YES            
106    184    290    -2055.192447            0.000264       0.0            3985      YES            
106    186    292    -2059.981474            0.000364       0.0            4002      YES            
106    188    294    -2064.039594            -0.19313       0.0            4015      YES            
106    190    296    -2069.816738            -0.201705      0.0            4032      YES            
106    192    298    -2075.392354            -0.210764      0.0            4049      YES            
106    194    300    -2080.72658             -0.221054      0.0            4066      YES            
106    258    364    -2138.211579            0.000583       0.0            4087      YES            
106    260    366    -2134.287831            0.001682       0.0            4103      YES            
106    262    368    -2129.548475            0.004466       0.0            4120      YES            
106    264    370    -2125.299528            0.053328       0.0            4144      YES            
108    186    294    -2074.580228            0.000314       0.0            4155      YES            
108    188    296    -2079.398395            -0.192821      0.0            4169      YES            
108    190    298    -2085.832491            -0.201221      0.0            4186      YES            
108    192    300    -2092.047718            -0.209804      0.0            4203      YES            
108    194    302    -2098.010844            -0.218599      0.0            4219      YES            
108    196    304    -2103.643887            -0.227551      0.0            4236      YES            
108    260    368    -2168.30865             0.001683       0.0            4256      YES            
108    262    370    -2163.986312            0.004766       0.0            4273      YES            
108    264    372    -2159.929231            0.047194       0.0            4297      YES            
108    266    374    -2156.568823            0.079911       0.0            4314      YES            
108    268    376    -2153.595163            0.102395       0.0            4331      YES            
