Z      N      A      Binding_Energy_(MeV)    beta2_total    Q20_total (b)  beta3_total    fileID    Convergence    
114    192    306    -2146.771395            0.406409       67.663369      0.0            2167      YES            
114    194    308    -2156.935633            0.401427       67.484718      0.0            2170      YES            
114    272    386    -2342.53303             0.359834       90.911972      0.0            2174      YES            
114    278    392    -2344.675516            0.344334       89.383464      0.0            2178      YES            
114    282    396    -2344.713353            0.339268       89.738384      0.0            2182      YES            
114    284    398    -2344.226371            0.33786        90.230894      0.0            2186      YES            
114    286    400    -2343.530793            0.336799       90.825529      0.0            2190      YES            
114    288    402    -2342.671631            0.335486       91.335997      0.0            2194      YES            
114    290    404    -2343.589435            0.235029       62.889496      0.0            2198      YES            
114    292    406    -2343.41126             0.230676       62.298772      0.0            2202      YES            
114    294    408    -2343.004702            0.227714       62.064816      0.0            2206      YES            
114    296    410    -2342.34207             0.225476       62.010549      0.0            2210      YES            
116    160    276    -1932.539249            -0.371115      -52.214513     0.0            2213      YES            
116    190    306    -2144.135418            0.434844       72.839857      0.0            2218      YES            
116    194    310    -2165.423219            0.419387       71.539116      0.0            2223      YES            
116    264    380    -2363.71816             0.411271       101.637116     0.0            2226      YES            
116    266    382    -2365.319237            0.391764       97.355201      0.0            2230      YES            
116    268    384    -2366.737733            0.3863         96.830864      0.0            2234      YES            
116    284    400    -2373.503729            0.337612       90.730681      0.0            2238      YES            
116    286    402    -2373.260314            0.336492       91.301683      0.0            2242      YES            
116    288    404    -2372.822411            0.335483       91.900117      0.0            2246      YES            
116    290    406    -2372.14448             0.33345        92.167948      0.0            2250      YES            
116    292    408    -2373.600619            0.230753       62.7254        0.0            2254      YES            
116    294    410    -2373.583185            0.226438       62.110633      0.0            2258      YES            
116    296    412    -2373.341387            0.223409       61.830215      0.0            2262      YES            
116    298    414    -2372.880489            0.221021       61.708405      0.0            2266      YES            
116    300    416    -2372.221676            0.218513       61.535625      0.0            2270      YES            
118    162    280    -1951.64272             0.18996        25.790546      0.0            2274      YES            
118    188    306    -2136.688286            -0.344498      -57.226668     0.0            2276      YES            
118    190    308    -2148.361963            -0.348621      -58.673748     0.0            2281      YES            
118    192    310    -2159.782938            -0.353116      -60.201012     0.0            2285      YES            
118    264    382    -2386.377858            -0.353075      -88.041278     0.0            2289      YES            
118    266    384    -2388.456544            -0.352593      -88.77127      0.0            2293      YES            
118    268    386    -2390.293518            -0.35285       -89.717184     0.0            2297      YES            
118    270    388    -2391.882261            -0.352667      -90.549688     0.0            2301      YES            
118    274    392    -2394.525289            -0.350038      -91.589194     0.0            2305      YES            
118    284    402    -2399.758798            0.39801        109.049094     0.0            2310      YES            
118    286    404    -2401.883838            0.334317       91.315928      0.0            2314      YES            
118    288    406    -2401.866832            0.333008       91.801018      0.0            2318      YES            
118    290    408    -2402.246586            0.24493        66.467778      0.0            2322      YES            
118    292    410    -2402.658451            0.233743       63.953867      0.0            2326      YES            
118    294    412    -2403.012487            0.225968       62.36691       0.0            2330      YES            
118    296    414    -2403.203979            0.221343       61.636246      0.0            2334      YES            
118    298    416    -2403.176353            0.21836        61.338458      0.0            2338      YES            
118    300    418    -2402.933858            0.215962       61.175472      0.0            2342      YES            
120    166    286    -1982.355865            -0.393634      -59.332432     0.0            569       YES            
120    188    308    -2140.466049            -0.3519        -59.211289     0.0            2345      YES            
120    190    310    -2152.847516            -0.355631      -60.614258     0.0            2349      YES            
120    192    312    -2164.969347            -0.360023      -62.15702      0.0            2353      YES            
120    194    314    -2176.817582            -0.364823      -63.802734     0.0            2357      YES            
120    210    330    -2258.40702             -0.393221      -76.12057      0.0            590       YES            
120    216    336    -2284.727204            -0.4           -80.212303     0.0            611       YES            
120    218    338    -2293.096475            -0.402226      -81.582986     0.0            632       YES            
120    262    382    -2407.943681            -0.380198      -95.461456     0.0            2361      YES            
120    264    384    -2410.581784            -0.382847      -97.198305     0.0            2365      YES            
120    266    386    -2412.866551            -0.384503      -98.677297     0.0            2369      YES            
120    268    388    -2414.881953            -0.385303      -99.916751     0.0            2373      YES            
120    270    390    -2416.703322            -0.384558      -100.690558    0.0            2377      YES            
120    272    392    -2418.431815            -0.371207      -97.600453     0.0            2381      YES            
120    296    416    -2431.78686             0.226546       63.334086      0.0            2386      YES            
120    298    418    -2432.138139            0.220708       62.220782      0.0            2390      YES            
